geo_code1,geo_code2,geo_name1,geo_name2,lad11cd1,lad11cd2,lad_name1,lad_name2,all,bicycle,foot,car_driver,car_passenger,train,light_rail,bus,taxi,motorbike,other,govtarget_slc,govtarget_sic,govtarget_slw,govtarget_siw,govtarget_sld,govtarget_sid,gendereq_slc,gendereq_sic,gendereq_slw,gendereq_siw,gendereq_sld,gendereq_sid,dutch_slc,dutch_sic,dutch_slw,dutch_siw,dutch_sld,dutch_sid,ebike_slc,ebike_sic,ebike_slw,ebike_siw,ebike_sld,ebike_sid,govtarget_sldeath_heat,govtarget_slvalue_heat,govtarget_sideath_heat,govtarget_sivalue_heat,gendereq_sldeath_heat,gendereq_slvalue_heat,gendereq_sideath_heat,gendereq_sivalue_heat,dutch_sldeath_heat,dutch_slvalue_heat,dutch_sideath_heat,dutch_sivalue_heat,ebike_sldeath_heat,ebike_slvalue_heat,ebike_sideath_heat,ebike_sivalue_heat,govtarget_slco2,govtarget_sico2,gendereq_slco2,gendereq_sico2,dutch_slco2,dutch_sico2,ebike_slco2,ebike_sico2,e_dist_km,rf_dist_km,rq_dist_km,dist_rf_e,dist_rq_rf,rf_avslope_perc,rq_avslope_perc,rf_time_min,rq_time_min
E02003043,E02003047,Bristol 032,Bristol 036,E06000023,E06000023,"Bristol, City of","Bristol, City of",1335,293,759,167,32,8,0,63,2,5,6,335.93,42.92,727.7,-31.3,160.16,-6.84,361.85,68.85,707.95,-51.05,156.94,-10.06,343.26,50.26,723.14,-35.86,158.13,-8.87,535.04,242.04,583.3,-175.7,127.55,-39.45,0.0167,-30908,0.0021,-3905,0.0167,-30985,0.00215,-3982,0.0182,-33700,0.00361,-6697,0.0454,-84203,0.0308,-57200,-6308,-819,-6693,-1204,-6550,-1061,-10210,-4721,1.39,2.35,2.39,1.7,1.01,3.87,3.23,12.78,14.82
E02003043,E02003048,Bristol 032,Bristol 037,E06000023,E06000023,"Bristol, City of","Bristol, City of",767,136,405,108,21,3,0,86,1,5,2,163.74,27.74,387.2,-17.8,103.25,-4.75,186.39,50.39,372.66,-32.34,99.37,-8.63,210.41,74.41,357.24,-47.76,95.26,-12.74,316.33,180.33,289.25,-115.75,77.13,-30.87,0.00548,-10165,9.28e-4,-1722,0.00556,-10320,0.00101,-1877,0.00866,-16057,0.0041,-7614,0.0255,-47220,0.0209,-38777,-3980,-674,-4531,-1225,-5115,-1809,-7690,-4384,2.13,2.79,3,1.31,1.08,3.51,3.4,17.3,22
E02003043,E02003049,Bristol 032,Bristol 038,E06000023,E06000023,"Bristol, City of","Bristol, City of",405,38,41,131,27,0,0,161,1,5,1,51.47,13.47,39.49,-1.51,126.19,-4.81,56.41,18.41,38.94,-2.06,124.44,-6.56,84.55,46.55,35.81,-5.19,114.48,-16.52,140.91,102.91,29.51,-11.49,94.35,-36.65,-0.0144,26738,-0.00377,7001,-0.0137,25481,-0.0031,5744,-0.0289,53562,-0.0182,33825,-0.0332,61517,-0.0225,41780,-5991,-1558,-6559,-2126,-9785,-5352,-16307,-11874,4.33,6.37,5.68,1.47,0.891,2.87,2.73,29.48,33.57
E02003043,E02003050,Bristol 032,Bristol 039,E06000023,E06000023,"Bristol, City of","Bristol, City of",1027,134,620,134,23,6,0,105,1,3,1,162.59,28.59,600.14,-19.86,129.72,-4.28,184.93,50.93,584.59,-35.41,126.43,-7.57,229.59,95.59,553.75,-66.25,119.47,-14.53,393.35,259.35,440.03,-179.97,94.93,-39.07,0.00798,-14800,0.0014,-2590,0.00808,-14990,0.0015,-2780,0.014,-25934,0.0074,-13724,0.0427,-79149,0.0361,-66939,-3463,-613,-3935,-1085,-4933,-2083,-8454,-5604,1.88,2.82,2.95,1.5,1.05,4.33,3.46,16.38,18.25
E02003043,E02003051,Bristol 032,Bristol 040,E06000023,E06000023,"Bristol, City of","Bristol, City of",665,120,325,113,23,3,0,75,1,4,1,148.52,28.52,307.99,-17.01,107.08,-5.92,177.22,57.22,290.92,-34.08,101.12,-11.88,199.64,79.64,277.44,-47.56,96.52,-16.48,283.46,163.46,227.47,-97.53,79.13,-33.87,0.00376,-6973,7.27e-4,-1348,0.0039,-7234,8.68e-4,-1609,0.00663,-12296,0.0036,-6671,0.0227,-42095,0.0197,-36470,-5433,-1042,-6484,-2093,-7294,-2903,-10357,-5966,2.02,3.46,3.27,1.71,0.945,2.92,3.33,17.85,19.8
E02003043,E02003052,Bristol 032,Bristol 041,E06000023,E06000023,"Bristol, City of","Bristol, City of",615,109,227,144,31,1,0,95,1,6,1,133.52,24.52,216.02,-10.98,137.01,-6.99,167.18,58.18,200.66,-26.34,127.55,-16.45,178.01,69.01,195.71,-31.29,124.51,-19.49,258.92,149.92,159.47,-67.53,101.46,-42.54,-0.00335,6204,-5.92e-4,1097,-0.00354,6568,-7.88e-4,1461,-0.0046,8537,-0.00185,3430,0.00326,-6055,0.00602,-11162,-6106,-1115,-7618,-2627,-8104,-3113,-11788,-6797,2.16,3.14,3.17,1.46,1.01,3.18,2.71,15.17,17.2
E02003043,E02003053,Bristol 032,Bristol 042,E06000023,E06000023,"Bristol, City of","Bristol, City of",631,93,173,175,36,2,0,135,1,15,1,113.69,20.69,166.34,-6.66,168.27,-6.73,147.96,54.96,155.41,-17.59,156.99,-18.01,151.11,58.11,154.37,-18.63,156.01,-18.99,246.34,153.34,123.74,-49.26,125.05,-49.95,-0.00896,16616,-0.00163,3032,-0.00995,18459,-0.00263,4875,-0.0137,25429,-0.00638,11845,-0.0112,20844,-0.00391,7260,-7234,-1320,-9448,-3534,-9641,-3727,-15717,-9803,3.16,3.86,4.54,1.22,1.18,3.68,2.77,24.27,29.32
E02003043,E02003054,Bristol 032,Bristol 043,E06000023,E06000023,"Bristol, City of","Bristol, City of",458,47,57,131,27,0,0,189,1,6,0,65.29,18.29,54.46,-2.54,125.19,-5.81,78.57,31.57,52.5,-4.5,121.2,-9.8,113.07,66.07,47.97,-9.03,109.65,-21.35,171.98,124.98,39.78,-17.22,90.92,-40.08,-0.0161,29779,-0.00452,8384,-0.0162,30019,-0.00465,8624,-0.0344,63757,-0.0228,42362,-0.0342,63528,-0.0227,42133,-6239,-1777,-7459,-2997,-10992,-6530,-16720,-12258,4.01,6.01,5.83,1.5,0.97,2.45,2.21,27.27,31.88
E02003043,E02003055,Bristol 032,Bristol 044,E06000023,E06000023,"Bristol, City of","Bristol, City of",394,22,75,100,40,0,0,146,0,11,0,36.6,14.6,72.06,-2.94,96.08,-3.92,35.73,13.73,72.22,-2.78,96.3,-3.7,99.08,77.08,59.47,-15.53,79.29,-20.71,154.39,132.39,48.32,-26.68,64.42,-35.58,-0.00557,10338,-0.00222,4127,-0.0046,8536,-0.00125,2325,-0.02,37153,-0.0167,30942,-0.0185,34399,-0.0152,28188,-2340,-932,-2286,-878,-6326,-4918,-9857,-8449,3.23,4.67,4.79,1.45,1.03,3.11,2.86,26.15,29.62
E02003043,E02003056,Bristol 032,Bristol 045,E06000023,E06000023,"Bristol, City of","Bristol, City of",373,21,41,115,37,0,1,145,2,9,2,33.11,12.11,39.59,-1.41,111.05,-3.95,37.72,16.72,38.98,-2.02,109.69,-5.31,84.72,63.72,33.65,-7.35,94.04,-20.96,140.81,119.81,27.1,-13.9,75.74,-39.26,-0.00628,11652,-0.00231,4286,-0.00587,10884,-0.0019,3518,-0.0214,39778,-0.0175,32412,-0.0247,45849,-0.0207,38483,-2497,-928,-2818,-1249,-6502,-4933,-10808,-9239,3.36,4.63,4.96,1.38,1.07,3.52,3.04,27.78,30.9
E02003043,E02003057,Bristol 032,Bristol 046,E06000023,E06000023,"Bristol, City of","Bristol, City of",339,24,35,141,30,0,0,100,1,4,4,34.18,10.18,33.87,-1.13,136.44,-4.56,54.35,30.35,31.65,-3.35,127.19,-13.81,70.82,46.82,29.78,-5.22,120.18,-20.82,123.01,99.01,23.99,-11.01,96.8,-44.2,-0.00712,13213,-0.00212,3930,-0.0088,16327,-0.0038,7044,-0.019,35158,-0.0139,25875,-0.0238,44142,-0.0188,34859,-3919,-1154,-6261,-3496,-8032,-5267,-13952,-11187,3.63,4.97,5.86,1.37,1.18,3.66,2.66,29.87,36.75
E02003043,E02003058,Bristol 032,Bristol 047,E06000023,E06000023,"Bristol, City of","Bristol, City of",435,17,28,192,42,0,0,149,0,7,0,31.82,14.82,27.01,-0.993,185.19,-6.81,49.35,32.35,25.84,-2.16,177.27,-14.73,96.49,79.49,22.68,-5.32,155.52,-36.48,158.33,141.33,18.53,-9.47,127.11,-64.89,-0.00849,15749,-0.00395,7335,-0.00972,18028,-0.00518,9614,-0.0343,63602,-0.0297,55188,-0.0357,66148,-0.0311,57734,-4236,-1966,-6527,-4257,-12810,-10540,-21020,-18750,4.41,5.68,5.81,1.29,1.02,3.05,2.84,30.48,33.95
E02003043,E02003059,Bristol 032,Bristol 048,E06000023,E06000023,"Bristol, City of","Bristol, City of",255,13,26,115,21,0,0,75,1,3,1,22.2,9.2,25.01,-0.994,110.64,-4.36,35.38,22.38,23.55,-2.45,104.46,-10.54,60.23,47.23,21.05,-4.95,92.3,-22.7,95.85,82.85,17.2,-8.8,75.43,-39.57,-0.00504,9344,-0.00212,3932,-0.006,11133,-0.00308,5721,-0.0182,33770,-0.0153,28358,-0.0175,32518,-0.0146,27106,-2800,-1196,-4496,-2892,-7832,-6228,-12464,-10860,4.25,5.39,6.04,1.27,1.12,2.97,2.28,28.43,33.33
E02003043,E02003060,Bristol 032,Bristol 049,E06000023,E06000023,"Bristol, City of","Bristol, City of",460,16,23,169,34,3,0,208,0,7,0,25.04,9.04,22.53,-0.469,165.56,-3.44,28.9,12.9,22.33,-0.674,164.1,-4.9,54.14,38.14,21.03,-1.97,154.47,-14.53,119.07,103.07,17.67,-5.33,129.75,-39.25,-0.0103,19068,-0.00371,6888,-0.00974,18074,-0.00318,5894,-0.0286,53052,-0.022,40872,-0.0431,79908,-0.0365,67728,-3987,-1442,-4597,-2052,-8634,-6089,-18992,-16447,5.61,8.24,9.72,1.47,1.18,3.73,2.95,47.73,60.63
E02003043,E02003061,Bristol 032,Bristol 050,E06000023,E06000023,"Bristol, City of","Bristol, City of",190,8,10,72,14,1,0,79,0,6,0,12.23,4.23,9.77,-0.232,70.33,-1.67,19.82,11.82,9.4,-0.601,67.32,-4.68,25.88,17.88,8.99,-1.01,64.93,-7.07,53.27,45.27,7.49,-2.51,54.09,-17.91,-0.00467,8666,-0.00161,2986,-0.00578,10717,-0.00272,5037,-0.0126,23387,-0.00954,17707,-0.0178,33040,-0.0147,27360,-1895,-655,-3072,-1832,-4011,-2771,-8258,-7018,5.23,7.7,7.53,1.47,0.978,3.57,2.51,39.27,42.25
E02003043,E02003062,Bristol 032,Bristol 051,E06000023,E06000023,"Bristol, City of","Bristol, City of",170,7,6,61,12,0,0,79,0,3,2,12.4,5.4,5.8,-0.199,58.98,-2.02,17.58,10.58,5.6,-0.397,57.1,-3.9,32.94,25.94,5.05,-0.951,51.26,-9.74,56.23,49.23,4.19,-1.81,42.55,-18.45,-0.00436,8087,-0.0019,3525,-0.00469,8700,-0.00223,4138,-0.0153,28388,-0.0128,23826,-0.0175,32482,-0.015,27920,-1634,-717,-2302,-1385,-4376,-3459,-7471,-6554,5.21,6.98,7.51,1.34,1.08,2.78,3.04,37.22,44.53
E02003043,E02003063,Bristol 032,Bristol 052,E06000023,E06000023,"Bristol, City of","Bristol, City of",310,11,10,153,26,0,0,105,1,3,1,20.37,9.37,9.69,-0.313,148.19,-4.81,24.71,13.71,9.54,-0.456,145.95,-7.05,55.18,44.18,8.5,-1.5,130.69,-22.31,96.44,85.44,7.12,-2.88,109.57,-43.43,-0.00799,14826,-0.00367,6808,-0.00755,13996,-0.00322,5978,-0.0287,53178,-0.0243,45160,-0.0336,62289,-0.0293,54271,-4252,-1883,-5129,-2760,-11111,-8742,-19384,-17015,5.72,7.7,8.63,1.35,1.12,2.65,2.6,39.65,52.15
E02003043,E02003064,Bristol 032,Bristol 053,E06000023,E06000023,"Bristol, City of","Bristol, City of",189,12,8,68,12,0,0,83,0,4,2,17.76,5.76,7.74,-0.262,65.79,-2.21,33.85,21.85,6.93,-1.07,60.01,-7.99,35.27,23.27,6.98,-1.02,58.88,-9.12,61.53,49.53,5.79,-2.21,48.82,-19.18,-0.00618,11466,-0.00201,3731,-0.00872,16186,-0.00456,8451,-0.0156,28995,-0.0115,21260,-0.0191,35430,-0.0149,27695,-2354,-787,-4421,-2854,-4823,-3256,-8415,-6848,5.49,7.02,7.68,1.28,1.09,2.89,2.54,37.88,44.13
E02003043,E02003065,Bristol 032,North Somerset 001,E06000023,E06000024,"Bristol, City of",North Somerset,280,9,1,212,16,1,0,35,0,5,1,11.96,2.96,0.989,-0.0109,209.68,-2.32,20.04,11.04,0.959,-0.041,203.38,-8.62,12.07,3.07,0.989,-0.0111,209.59,-2.41,36.68,27.68,0.898,-0.102,190.34,-21.66,-0.0113,20964,-0.0028,5185,-0.019,35323,-0.0105,19544,-0.0113,21024,-0.00283,5245,-0.0252,46715,-0.0167,30936,-6763,-1677,-11323,-6237,-6832,-1746,-20769,-15683,12.26,14.23,18.1,1.16,1.27,3.27,4.44,67.28,100.22
E02003043,E02003066,Bristol 032,North Somerset 002,E06000023,E06000024,"Bristol, City of",North Somerset,196,2,4,155,12,0,0,17,0,6,0,3.54,1.54,3.97,-0.0315,153.77,-1.23,4.75,2.75,3.99,-0.0146,152.78,-2.22,5.38,3.38,3.9,-0.0995,152.31,-2.69,19.55,17.55,3.61,-0.389,141,-14,-0.00342,6336,-0.00147,2731,-0.00464,8611,-0.0027,5006,-0.00535,9925,-0.00341,6320,-0.0139,25815,-0.012,22210,-2371,-1023,-3201,-1853,-3586,-2238,-13021,-11673,13.95,16.39,20.22,1.17,1.23,3.51,4.52,82.28,115.42
E02003043,E02003067,Bristol 032,North Somerset 003,E06000023,E06000024,"Bristol, City of",North Somerset,297,11,0,235,15,3,0,31,0,2,0,14.39,3.39,0,0,232.21,-2.79,23.56,12.56,0,0,224.67,-10.33,14.48,3.48,0,0,232.15,-2.85,42.15,31.15,0,0,209.41,-25.59,-0.013,24075,-0.00304,5647,-0.0214,39680,-0.0115,21252,-0.013,24191,-0.00311,5763,-0.028,51901,-0.018,33473,-8166,-1924,-13369,-7127,-8206,-1964,-23896,-17654,11.44,13.56,16.97,1.19,1.25,3.27,4.68,62.87,96.77
E02003043,E02003068,Bristol 032,North Somerset 004,E06000023,E06000024,"Bristol, City of",North Somerset,322,29,28,187,25,1,0,41,0,5,6,33.91,4.91,27.53,-0.467,183.87,-3.13,42.35,13.35,26.78,-1.22,178.39,-8.61,30.86,1.86,27.72,-0.279,185.98,-1.02,75.92,46.92,23.43,-4.57,157.2,-29.8,-0.0166,30789,-0.00237,4392,-0.0208,38674,-0.00662,12277,-0.0152,28138,-9.39e-4,1741,-0.0277,51434,-0.0135,25037,-9175,-1316,-11478,-3619,-8289,-430,-20387,-12528,6.5,8.26,8.26,1.27,1,4.48,5.35,43.32,51.52
E02003043,E02003069,Bristol 032,North Somerset 005,E06000023,E06000024,"Bristol, City of",North Somerset,159,3,1,128,3,1,0,18,1,3,1,3.94,0.941,0.994,-0.00604,127.23,-0.772,5.56,2.56,0.983,-0.0172,125.92,-2.08,3.11,0.113,1,0,127.89,-0.113,11.52,8.52,0.946,-0.0538,120.99,-7.01,-0.00382,7081,-9.06e-4,1679,-0.00542,10060,-0.00251,4658,-0.00304,5643,-1.3e-4,241,-0.0101,18713,-0.00717,13311,-3229,-776,-4547,-2094,-2566,-113,-9512,-7059,17.27,19.79,23.08,1.15,1.17,3.58,2.37,94.98,130.75
E02003043,E02003070,Bristol 032,North Somerset 006,E06000023,E06000024,"Bristol, City of",North Somerset,723,86,14,424,66,7,0,106,0,19,1,102.64,16.64,13.64,-0.365,412.92,-11.08,130.43,44.43,13.04,-0.957,394.32,-29.68,99.43,13.43,13.67,-0.332,415.26,-8.74,200.89,114.89,11.44,-2.56,347.69,-76.31,-0.0531,98596,-0.00858,15911,-0.0677,125580,-0.0231,42895,-0.0517,95868,-0.00711,13183,-0.0822,152440,-0.0376,69755,-27942,-4517,-35519,-12094,-26985,-3560,-54523,-31098,6.56,8.01,8.21,1.22,1.02,3.35,4.41,45.55,64.32
E02003043,E02003071,Bristol 032,North Somerset 007,E06000023,E06000024,"Bristol, City of",North Somerset,217,1,1,150,12,3,0,45,1,4,0,2.42,1.42,0.993,-0.00656,149.02,-0.984,2.3,1.3,0.994,-0.00611,149.09,-0.91,3.67,2.67,0.988,-0.0123,148.15,-1.85,15.79,14.79,0.932,-0.0684,139.74,-10.26,-0.00235,4350,-0.00137,2547,-0.00225,4172,-0.00128,2369,-0.0037,6872,-0.00273,5069,-0.0131,24247,-0.0121,22444,-1749,-1022,-1673,-946,-2653,-1926,-11405,-10678,17.8,20.45,23.83,1.15,1.17,3.14,2.02,88.42,124.2
E02003043,E02003072,Bristol 032,North Somerset 008,E06000023,E06000024,"Bristol, City of",North Somerset,300,8,6,192,26,8,0,52,0,5,3,11.29,3.29,5.93,-0.0661,189.84,-2.16,13.48,5.48,5.98,-0.0193,188.34,-3.66,12.4,4.4,5.78,-0.221,189.19,-2.81,36.96,28.96,5.29,-0.714,173.04,-18.96,-0.0109,20289,-0.00315,5852,-0.0132,24420,-0.00538,9983,-0.012,22280,-0.00423,7843,-0.0261,48433,-0.0183,33996,-5840,-1681,-7006,-2847,-6339,-2180,-18893,-14734,11.94,15.28,15.82,1.28,1.04,2.82,2.82,64.85,78.23
E02003043,E02003073,Bristol 032,North Somerset 009,E06000023,E06000024,"Bristol, City of",North Somerset,266,8,1,176,21,18,0,38,0,3,1,11.3,3.3,0.987,-0.0128,173.75,-2.25,18.76,10.76,0.958,-0.0419,168.67,-7.33,13.62,5.62,0.978,-0.0217,172.15,-3.85,37.83,29.83,0.884,-0.116,155.64,-20.36,-0.0105,19447,-0.00306,5678,-0.0175,32477,-0.0101,18708,-0.0125,23191,-0.00508,9422,-0.0251,46478,-0.0176,32709,-5471,-1599,-9080,-5208,-6604,-2732,-18342,-14470,10.88,13.97,14.68,1.28,1.05,2.88,2.86,59.97,72.05
E02003043,E02003074,Bristol 032,North Somerset 010,E06000023,E06000024,"Bristol, City of",North Somerset,233,3,4,168,20,3,0,27,0,7,1,4.64,1.64,3.97,-0.0285,166.8,-1.2,7.34,4.34,3.92,-0.0765,164.85,-3.15,3.85,0.854,3.99,-0.0142,167.37,-0.634,16.41,13.41,3.77,-0.233,158.2,-9.8,-0.00447,8288,-0.00158,2925,-0.00712,13200,-0.00422,7837,-0.00376,6975,-8.7e-4,1612,-0.0145,26811,-0.0116,21448,-3740,-1326,-5907,-3493,-3115,-701,-13267,-10853,17.95,21.76,23.94,1.21,1.1,2.7,2.31,88.72,107.35
E02003043,E02003075,Bristol 032,North Somerset 011,E06000023,E06000024,"Bristol, City of",North Somerset,288,16,0,192,20,19,1,32,0,6,2,19.71,3.71,0,0,189.38,-2.62,26.76,10.76,0,0,184.33,-7.67,17.5,1.5,0,0,191.03,-0.966,47.86,31.86,0,0,169.59,-22.41,-0.0158,29400,-0.00297,5507,-0.0216,40129,-0.00875,16236,-0.0141,26162,-0.00122,2269,-0.0293,54400,-0.0164,30507,-8617,-1610,-11721,-4714,-7600,-593,-20789,-13782,10.64,12.09,14.73,1.14,1.22,3.46,2.84,54.43,71.38
E02003043,E02003076,Bristol 032,North Somerset 012,E06000023,E06000024,"Bristol, City of",North Somerset,326,5,1,187,26,80,0,21,0,6,0,7.44,2.44,0.992,-0.00761,185.58,-1.42,6.12,1.12,0.996,-0.00356,186.35,-0.649,6.6,1.6,0.995,-0.0046,186.06,-0.938,25.79,20.79,0.936,-0.0644,174.88,-12.12,-0.00723,13408,-0.00236,4383,-0.00596,11058,-0.0011,2033,-0.00652,12093,-0.00165,3068,-0.0224,41607,-0.0176,32582,-4374,-1436,-3593,-655,-3885,-947,-15183,-12245,16.96,19.87,25.5,1.17,1.28,2.81,2.12,82.08,111.75
E02003043,E02003077,Bristol 032,North Somerset 013,E06000023,E06000024,"Bristol, City of",North Somerset,213,6,4,172,9,4,0,13,0,4,1,8.31,2.31,3.95,-0.0453,170.08,-1.92,8.7,2.7,3.96,-0.041,169.74,-2.26,10.77,4.77,3.93,-0.0726,168.01,-3.99,30.94,24.94,3.57,-0.431,151.19,-20.81,-0.00685,12713,-0.00195,3611,-0.00723,13414,-0.00232,4312,-0.00886,16444,-0.00396,7342,-0.0184,34121,-0.0135,25019,-4492,-1266,-4716,-1490,-5862,-2636,-16961,-13735,10.78,12.97,15.57,1.2,1.2,3.65,4.37,77.1,98.93
E02003043,E02003078,Bristol 032,North Somerset 014,E06000023,E06000024,"Bristol, City of",North Somerset,166,3,1,129,7,13,0,13,0,0,0,4.01,1.01,0.994,-0.00622,128.2,-0.802,5.96,2.96,0.981,-0.0185,126.67,-2.33,3.04,0.042,1,0,128.96,-0.042,10.91,7.91,0.952,-0.0482,122.73,-6.27,-0.00389,7223,-9.81e-4,1819,-0.00582,10796,-0.00291,5392,-0.00296,5493,-4.84e-5,89,-0.00991,18390,-0.007,12986,-3557,-901,-5280,-2624,-2703,-47,-9709,-7053,19.16,22.1,29.6,1.15,1.34,3.13,1.86,94.57,129.35
E02003043,E02003079,Bristol 032,North Somerset 015,E06000023,E06000024,"Bristol, City of",North Somerset,125,0,2,76,4,23,0,15,1,4,0,0.941,0.941,1.98,-0.0151,75.43,-0.572,0,0,2,0,76,0,1.29,1.29,1.98,-0.0207,75.21,-0.785,7.79,7.79,1.88,-0.125,71.26,-4.74,-9.08e-4,1683,-9.08e-4,1683,0,0,0,0,-0.00131,2423,-0.00131,2423,-0.00788,14620,-0.00788,14620,-840,-840,0,0,-1154,-1154,-6963,-6963,23.9,28.89,38.58,1.21,1.34,2.58,1.57,118.42,160.23
E02003043,E02003080,Bristol 032,North Somerset 016,E06000023,E06000024,"Bristol, City of",North Somerset,84,0,2,54,4,14,0,10,0,0,0,0.601,0.601,1.99,-0.0143,53.61,-0.386,0,0,2,0,54,0,0.837,0.837,1.98,-0.0199,53.46,-0.538,5.14,5.14,1.88,-0.122,50.69,-3.31,-5.75e-4,1066,-5.75e-4,1066,0,0,0,0,-8.44e-4,1565,-8.44e-4,1565,-0.00518,9614,-0.00518,9614,-563,-563,0,0,-785,-785,-4826,-4826,24.9,28.69,39.31,1.15,1.37,2.73,1.52,119.55,162.33
E02003043,E02003088,Bristol 032,North Somerset 024,E06000023,E06000024,"Bristol, City of",North Somerset,207,3,1,186,10,0,0,5,0,2,0,4.12,1.12,0.994,-0.00551,184.98,-1.02,5.61,2.61,0.987,-0.0132,183.63,-2.37,3.07,0.0716,1,0,185.93,-0.0716,11.96,8.96,0.957,-0.0434,177.82,-8.18,-0.004,7417,-0.00108,2009,-0.00547,10156,-0.00256,4748,-0.003,5560,-8.24e-5,152,-0.0118,21909,-0.00889,16501,-4710,-1285,-6402,-2977,-3514,-89,-13704,-10279,20.57,24.7,34.54,1.2,1.4,3.38,1.99,122.98,179.98
E02003043,E02003090,Bristol 032,South Gloucestershire 001,E06000023,E06000025,"Bristol, City of",South Gloucestershire,121,0,1,100,7,0,0,10,0,2,1,0.942,0.942,0.992,-0.00778,99.22,-0.778,0,0,1,0,100,0,2.32,2.32,0.981,-0.0192,98.08,-1.92,9.13,9.13,0.925,-0.0755,92.45,-7.55,-6e-4,1113,-6e-4,1113,0,0,0,0,-0.00166,3075,-0.00166,3075,-0.00538,9976,-0.00538,9976,-834,-834,0,0,-2059,-2059,-8095,-8095,18.81,21.09,23.79,1.12,1.13,2.47,2.27,94.92,103.93
E02003043,E02003091,Bristol 032,South Gloucestershire 002,E06000023,E06000025,"Bristol, City of",South Gloucestershire,114,1,3,76,5,4,0,18,0,7,0,1.85,0.852,2.98,-0.0226,75.43,-0.573,1.63,0.627,2.98,-0.0174,75.59,-0.412,1.95,0.948,2.98,-0.024,75.35,-0.652,8.09,7.09,2.81,-0.187,71.22,-4.78,-0.00116,2157,-5.38e-4,997,-8.96e-4,1662,-2.71e-4,502,-0.00132,2449,-6.95e-4,1289,-0.00501,9290,-0.00438,8130,-1383,-644,-1202,-463,-1472,-733,-6117,-5378,17.88,22.11,22.8,1.24,1.03,2.47,2.28,95.68,100.17
E02003043,E02003092,Bristol 032,South Gloucestershire 003,E06000023,E06000025,"Bristol, City of",South Gloucestershire,133,1,2,107,5,4,0,12,0,1,1,2,0.995,1.98,-0.0151,106.19,-0.807,2.59,1.59,1.98,-0.0242,105.71,-1.29,1.94,0.944,1.99,-0.0142,106.23,-0.767,8.76,7.76,1.88,-0.117,100.71,-6.29,-0.00126,2334,-6.29e-4,1165,-0.00132,2452,-6.92e-4,1283,-0.0013,2403,-6.66e-4,1234,-0.0058,10752,-0.00517,9583,-1989,-993,-2579,-1583,-1940,-944,-8742,-7746,21.15,24.21,28.61,1.15,1.18,2.29,2.35,104.97,126.12
E02003043,E02003093,Bristol 032,South Gloucestershire 004,E06000023,E06000025,"Bristol, City of",South Gloucestershire,152,3,2,126,4,4,0,9,0,3,1,4.49,1.49,1.98,-0.0198,124.74,-1.26,5.43,2.43,1.98,-0.0173,123.91,-2.09,4.46,1.46,1.96,-0.038,124.8,-1.2,14.5,11.5,1.83,-0.172,116.31,-9.69,-0.00285,5293,-9.52e-4,1764,-0.00297,5507,-0.00107,1978,-0.00301,5581,-0.00111,2052,-0.00827,15343,-0.00637,11814,-3601,-1184,-4378,-1961,-3540,-1123,-11514,-9097,15.62,18.46,21.2,1.18,1.15,2.25,2.47,85.2,105.73
E02003043,E02003094,Bristol 032,South Gloucestershire 005,E06000023,E06000025,"Bristol, City of",South Gloucestershire,244,10,3,165,7,18,0,34,0,6,1,13.32,3.32,2.95,-0.0465,162.66,-2.34,12.29,2.29,2.76,-0.236,163.82,-1.18,16.44,6.44,3,0,160.29,-4.71,37.96,27.96,2.88,-0.117,144.79,-20.21,-0.00801,14860,-0.00195,3616,-0.00695,12898,-8.92e-4,1654,-0.00987,18316,-0.00381,7072,-0.0171,31732,-0.011,20488,-5929,-1574,-5152,-797,-7531,-3176,-17986,-13631,11.15,13.26,14.1,1.19,1.06,2.85,3.06,61.62,69
E02003043,E02003095,Bristol 032,South Gloucestershire 006,E06000023,E06000025,"Bristol, City of",South Gloucestershire,119,0,1,65,10,9,0,29,0,4,1,1.03,1.03,0.991,-0.00869,64.44,-0.565,0,0,1,0,65,0,2.93,2.93,0.975,-0.0246,63.4,-1.6,10.35,10.35,0.913,-0.087,59.34,-5.66,-6.6e-4,1224,-6.6e-4,1224,0,0,0,0,-0.0021,3895,-0.0021,3895,-0.00591,10958,-0.00591,10958,-551,-551,0,0,-1564,-1564,-5525,-5525,16.89,19.2,21.01,1.14,1.09,2.47,2.66,87.63,104.88
E02003043,E02003096,Bristol 032,South Gloucestershire 007,E06000023,E06000025,"Bristol, City of",South Gloucestershire,102,2,3,51,8,14,0,22,0,2,0,2.91,0.906,2.97,-0.0272,50.54,-0.462,5.19,3.19,2.9,-0.102,49.44,-1.56,2.72,0.721,2.98,-0.0179,50.59,-0.408,9.38,7.38,2.78,-0.218,47.2,-3.8,-0.00182,3375,-5.73e-4,1062,-0.00262,4861,-0.00137,2548,-0.00182,3372,-5.72e-4,1059,-0.00531,9855,-0.00407,7542,-1348,-431,-2379,-1462,-1299,-382,-4476,-3559,16.06,18.42,21.14,1.15,1.15,2.58,2.62,84,99.72
